"Individual_ID","LLL","LLR","LRL","LRR","RLL","RLR","RRL","RRR","L","R","total_turns","reps","alter","partial","rel_reps","rel_alter","rel_R","rel_L","asymmetry","Date","ID","Batch","Session","Assay_name","Assay_ID","Treatment","Sex","Treatment_Sex","Position","Comment","Exclude_mean","Exclude_correlation"
"Y050_8",13,10,8,9,9,7,8,46,40,72,112,59,15,36,52.6785714285714,13.3928571428571,64.2857142857143,35.7142857142857,-0.8,2022-06-14,694,5,"M","Ymaze","Y050","GM","M","GM-M","8",NA,"keep","keep"
"Y050_9",4,11,8,16,10,14,16,38,40,79,119,42,22,53,35.2941176470588,18.4873949579832,66.3865546218487,33.6134453781513,-0.975,2022-06-14,695,5,"M","Ymaze","Y050","GM","M","GM-M","9",NA,"keep","keep"
"Y051_1",8,3,3,2,2,3,2,2,17,10,27,10,6,9,37.037037037037,22.2222222222222,37.037037037037,62.962962962963,0.411764705882353,2022-06-14,701,5,"M","Ymaze","Y051","GS","F","GS-F","1",NA,"keep","keep"
"Y051_15",114,158,315,153,158,309,153,101,741,722,1463,215,624,622,14.6958304853042,42.6520847573479,49.3506493506493,50.6493506493507,0.0256410256410257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y051_2",22,5,18,7,6,19,7,15,54,47,101,37,37,25,36.6336633663366,36.6336633663366,46.5346534653465,53.4653465346535,0.12962962962963,2022-06-14,702,5,"M","Ymaze","Y051","GS","F","GS-F","2",NA,"keep","keep"
"Y051_3",4,5,4,5,5,5,5,10,19,26,45,14,9,20,31.1111111111111,20,57.7777777777778,42.2222222222222,-0.368421052631579,2022-06-14,703,5,"M","Ymaze","Y051","GS","F","GS-F","3",NA,"keep","keep"
"Y051_4",0,0,1,2,0,3,3,1,4,8,12,1,4,5,8.33333333333333,33.3333333333333,66.6666666666667,33.3333333333333,-1,2022-06-14,704,5,"M","Ymaze","Y051","GS","F","GS-F","4",NA,"keep","keep"
"Y051_5",19,13,12,19,12,18,18,34,63,84,147,53,30,62,36.0544217687075,20.4081632653061,57.1428571428571,42.8571428571429,-0.333333333333333,2022-06-14,705,5,"M","Ymaze","Y051","GS","F","GS-F","5",NA,"keep","keep"
"Y051_7",24,4,2,3,3,2,3,13,34,22,56,37,4,13,66.0714285714286,7.14285714285714,39.2857142857143,60.7142857142857,0.352941176470588,2022-06-14,707,5,"M","Ymaze","Y051","GS","F","GS-F","7",NA,"keep","keep"
"Y051_9",0,0,0,1,0,1,1,1,1,5,6,1,1,2,16.6666666666667,16.6666666666667,83.3333333333333,16.6666666666667,-4,2022-06-14,709,5,"M","Ymaze","Y051","GM","F","GM-F","9",NA,"keep","keep"
"Y052_3",0,0,0,0,0,0,0,1,0,3,3,1,0,0,33.3333333333333,0,100,0,-Inf,2022-06-14,717,5,"M","Ymaze","Y052","I","F","I-F","3",NA,"keep","keep"
"Y052_7",0,0,1,2,0,2,1,11,3,16,19,11,3,3,57.8947368421053,15.7894736842105,84.2105263157895,15.7894736842105,-4.33333333333333,2022-06-14,721,5,"M","Ymaze","Y052","I","F","I-F","7",NA,"keep","keep"
"Y052_8",0,0,0,0,0,0,0,1,0,3,3,1,0,0,33.3333333333333,0,100,0,-Inf,2022-06-14,722,5,"M","Ymaze","Y052","GS","F","GS-F","8",NA,"keep","keep"
"Y053_1",21,10,3,12,11,5,12,35,48,63,111,56,8,45,50.4504504504505,7.20720720720721,56.7567567567568,43.2432432432432,-0.3125,2022-06-14,729,5,"M","Ymaze","Y053","GS","M","GS-M","1",NA,"keep","keep"
"Y053_10",34,5,1,10,5,6,10,32,50,55,105,66,7,30,62.8571428571429,6.66666666666667,52.3809523809524,47.6190476190476,-0.1,2022-06-14,738,5,"M","Ymaze","Y053","GM","M","GM-M","10",NA,"keep","keep"
"Y053_11",12,5,2,7,6,3,7,7,28,23,51,19,5,25,37.2549019607843,9.80392156862745,45.0980392156863,54.9019607843137,0.178571428571429,2022-06-14,739,5,"M","Ymaze","Y053","GM","M","GM-M","11",NA,"keep","keep"
"Y053_12",2,4,3,4,3,3,4,10,14,21,35,12,6,15,34.2857142857143,17.1428571428571,60,40,-0.5,2022-06-14,740,5,"M","Ymaze","Y053","GM","M","GM-M","12",NA,"keep","keep"
"Y053_13",11,4,4,4,5,4,5,8,25,22,47,19,8,18,40.4255319148936,17.0212765957447,46.8085106382979,53.1914893617021,0.12,2022-06-14,741,5,"M","Ymaze","Y053","GM","M","GM-M","13",NA,"keep","keep"
"Y053_14",2,1,1,2,2,2,3,2,8,9,17,4,3,8,23.5294117647059,17.6470588235294,52.9411764705882,47.0588235294118,-0.125,2022-06-14,742,5,"M","Ymaze","Y053","GM","M","GM-M","14",NA,"keep","keep"
"Y053_2",26,4,2,3,4,1,3,7,37,15,52,33,3,14,63.4615384615385,5.76923076923077,28.8461538461538,71.1538461538462,0.594594594594595,2022-06-14,730,5,"M","Ymaze","Y053","GS","M","GS-M","2",NA,"keep","keep"
"Y053_3",1,1,0,1,2,0,1,1,5,4,9,2,0,5,22.2222222222222,0,44.4444444444444,55.5555555555556,0.2,2022-06-14,731,5,"M","Ymaze","Y053","GS","M","GS-M","3",NA,"keep","keep"
"Y053_4",3,0,0,1,1,1,2,6,6,10,16,9,1,4,56.25,6.25,62.5,37.5,-0.666666666666667,2022-06-14,732,5,"M","Ymaze","Y053","GS","M","GS-M","4",NA,"keep","keep"
"Y053_7",11,3,1,8,2,6,7,50,23,67,90,61,7,20,67.7777777777778,7.77777777777778,74.4444444444444,25.5555555555556,-1.91304347826087,2022-06-14,735,5,"M","Ymaze","Y053","GS","M","GS-M","7",NA,"keep","keep"
"Y053_8",6,1,2,1,2,2,2,13,12,19,31,19,4,6,61.2903225806452,12.9032258064516,61.2903225806452,38.7096774193548,-0.583333333333333,2022-06-14,736,5,"M","Ymaze","Y053","GM","M","GM-M","8",NA,"keep","keep"
"Y053_9",0,3,3,2,3,2,2,2,8,11,19,2,5,10,10.5263157894737,26.3157894736842,57.8947368421053,42.1052631578947,-0.375,2022-06-14,737,5,"M","Ymaze","Y053","GM","M","GM-M","9",NA,"keep","keep"
"Y054_10",3,3,1,1,2,0,1,4,9,8,17,7,1,7,41.1764705882353,5.88235294117647,47.0588235294118,52.9411764705882,0.111111111111111,2022-06-14,752,5,"M","Ymaze","Y054","I","M","I-M","10",NA,"keep","keep"
"Y054_13",4,2,1,0,1,0,0,0,8,2,10,4,1,3,40,10,20,80,0.75,2022-06-14,755,5,"M","Ymaze","Y054","I","M","I-M","13",NA,"keep","keep"
"Y054_15",19,33,34,31,33,32,31,24,118,121,239,43,66,128,17.9916317991632,27.6150627615063,50.6276150627615,49.3723849372385,-0.0254237288135593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y054_9",42,20,15,13,20,8,13,22,90,65,155,64,23,66,41.2903225806452,14.8387096774194,41.9354838709677,58.0645161290323,0.277777777777778,2022-06-14,751,5,"M","Ymaze","Y054","I","M","I-M","9",NA,"keep","keep"
"Y055_1",22,13,12,13,14,12,13,24,62,63,125,46,24,53,36.8,19.2,50.4,49.6,-0.0161290322580645,2022-06-14,757,5,"A","Ymaze","Y055","I","M","I-M","1",NA,"keep","keep"
"Y055_10",27,2,4,0,2,2,0,0,35,4,39,27,6,4,69.2307692307692,15.3846153846154,10.2564102564103,89.7435897435897,0.885714285714286,2022-06-14,766,5,"A","Ymaze","Y055","GM","M","GM-M","10",NA,"keep","keep"
"Y055_11",20,14,10,14,13,10,13,32,58,70,128,52,20,54,40.625,15.625,54.6875,45.3125,-0.206896551724138,2022-06-14,767,5,"A","Ymaze","Y055","GM","M","GM-M","11",NA,"keep","keep"
"Y055_12",36,21,9,22,20,10,22,46,89,99,188,82,19,85,43.6170212765957,10.1063829787234,52.6595744680851,47.3404255319149,-0.112359550561798,2022-06-14,768,5,"A","Ymaze","Y055","GM","M","GM-M","12",NA,"keep","keep"
"Y055_13",54,14,10,14,14,11,14,17,93,57,150,71,21,56,47.3333333333333,14,38,62,0.387096774193548,2022-06-14,769,5,"A","Ymaze","Y055","GM","M","GM-M","13",NA,"keep","keep"
"Y055_14",15,9,2,10,8,3,9,16,36,38,74,31,5,36,41.8918918918919,6.75675675675676,51.3513513513514,48.6486486486486,-0.0555555555555556,2022-06-14,770,5,"A","Ymaze","Y055","GM","M","GM-M","14",NA,"keep","keep"
"Y055_2",6,6,3,5,5,2,5,11,21,24,45,17,5,21,37.7777777777778,11.1111111111111,53.3333333333333,46.6666666666667,-0.142857142857143,2022-06-14,758,5,"A","Ymaze","Y055","I","M","I-M","2",NA,"keep","keep"
"Y055_3",16,13,11,11,12,9,10,51,51,84,135,67,20,46,49.6296296296296,14.8148148148148,62.2222222222222,37.7777777777778,-0.647058823529412,2022-06-14,759,5,"A","Ymaze","Y055","I","M","I-M","3",NA,"keep","keep"
"Y055_4",5,2,0,2,1,0,1,30,9,34,43,35,0,6,81.3953488372093,0,79.0697674418605,20.9302325581395,-2.77777777777778,2022-06-14,760,5,"A","Ymaze","Y055","I","M","I-M","4",NA,"keep","keep"
"Y055_5",3,1,0,0,1,0,0,0,5,2,7,3,0,2,42.8571428571429,0,28.5714285714286,71.4285714285714,0.6,2022-06-14,761,5,"A","Ymaze","Y055","I","M","I-M","5",NA,"keep","keep"
"Y055_6",11,12,5,13,12,6,12,39,41,71,112,50,11,49,44.6428571428571,9.82142857142857,63.3928571428571,36.6071428571429,-0.731707317073171,2022-06-14,762,5,"A","Ymaze","Y055","I","M","I-M","6",NA,"keep","keep"
"Y055_7",29,17,14,12,16,10,12,8,73,47,120,37,24,57,30.8333333333333,20,39.1666666666667,60.8333333333333,0.356164383561644,2022-06-14,763,5,"A","Ymaze","Y055","I","M","I-M","7",NA,"keep","keep"
"Y055_8",81,3,2,2,3,1,2,6,90,12,102,87,3,10,85.2941176470588,2.94117647058824,11.7647058823529,88.2352941176471,0.866666666666667,2022-06-14,764,5,"A","Ymaze","Y055","GM","M","GM-M","8",NA,"keep","keep"
"Y055_9",14,12,14,12,12,14,12,15,53,54,107,29,28,48,27.1028037383178,26.1682242990654,50.4672897196262,49.5327102803738,-0.0188679245283019,2022-06-14,765,5,"A","Ymaze","Y055","GM","M","GM-M","9",NA,"keep","keep"
"Y056_10",71,10,8,7,10,5,7,7,98,29,127,78,13,34,61.4173228346457,10.2362204724409,22.8346456692913,77.1653543307087,0.704081632653061,2022-06-14,780,5,"A","Ymaze","Y056","GS","M","GS-M","10",NA,"keep","keep"
"Y056_11",1,8,7,7,8,6,7,0,24,22,46,1,13,30,2.17391304347826,28.2608695652174,47.8260869565217,52.1739130434783,0.0833333333333334,2022-06-14,781,5,"A","Ymaze","Y056","GS","M","GS-M","11",NA,"keep","keep"
"Y056_12",61,11,5,7,12,1,7,7,86,27,113,68,6,37,60.1769911504425,5.30973451327434,23.8938053097345,76.1061946902655,0.686046511627907,2022-06-14,782,5,"A","Ymaze","Y056","GS","M","GS-M","12",NA,"keep","keep"
"Y056_13",28,8,8,3,7,3,3,1,48,15,63,29,11,21,46.031746031746,17.4603174603175,23.8095238095238,76.1904761904762,0.6875,2022-06-14,783,5,"A","Ymaze","Y056","GS","M","GS-M","13",NA,"keep","keep"
"Y056_14",33,8,2,12,7,6,11,27,55,53,108,60,8,38,55.5555555555556,7.40740740740741,49.0740740740741,50.9259259259259,0.0363636363636364,2022-06-14,784,5,"A","Ymaze","Y056","GS","M","GS-M","14",NA,"keep","keep"
"Y056_2",19,3,2,3,3,2,4,11,28,21,49,30,4,13,61.2244897959184,8.16326530612245,42.8571428571429,57.1428571428571,0.25,2022-06-14,772,5,"A","Ymaze","Y056","GS","F","GS-F","2",NA,"keep","keep"
"Y056_3",9,3,2,5,4,4,6,9,21,23,44,18,6,18,40.9090909090909,13.6363636363636,52.2727272727273,47.7272727272727,-0.0952380952380953,2022-06-14,773,5,"A","Ymaze","Y056","GS","F","GS-F","3",NA,"keep","keep"
"Y056_5",0,0,0,0,0,0,0,1,0,3,3,1,0,0,33.3333333333333,0,100,0,-Inf,2022-06-14,775,5,"A","Ymaze","Y056","GS","F","GS-F","5",NA,"keep","keep"
"Y056_7",14,7,7,8,7,9,9,19,37,45,82,33,16,31,40.2439024390244,19.5121951219512,54.8780487804878,45.1219512195122,-0.216216216216216,2022-06-14,777,5,"A","Ymaze","Y056","GS","F","GS-F","7",NA,"keep","keep"
"Y056_8",1,2,0,3,1,1,2,2,6,8,14,3,1,8,21.4285714285714,7.14285714285714,57.1428571428571,42.8571428571429,-0.333333333333333,2022-06-14,778,5,"A","Ymaze","Y056","GS","M","GS-M","8",NA,"keep","keep"
"Y056_9",18,2,3,1,3,2,2,16,26,23,49,34,5,8,69.3877551020408,10.2040816326531,46.9387755102041,53.0612244897959,0.115384615384615,2022-06-14,779,5,"A","Ymaze","Y056","GS","M","GS-M","9",NA,"keep","keep"
"Y057_11",0,0,0,1,0,0,0,0,1,2,3,0,0,1,0,0,66.6666666666667,33.3333333333333,-1,2022-06-14,795,5,"A","Ymaze","Y057","GM","F","GM-F","11",NA,"keep","keep"
"Y057_13",2,0,1,0,1,0,0,0,5,1,6,2,1,1,33.3333333333333,16.6666666666667,16.6666666666667,83.3333333333333,0.8,2022-06-14,797,5,"A","Ymaze","Y057","GM","F","GM-F","13",NA,"keep","keep"
"Y057_14",0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,33.3333333333333,66.6666666666667,33.3333333333333,-1,2022-06-14,798,5,"A","Ymaze","Y057","GM","F","GM-F","14",NA,"keep","keep"
"Y057_2",9,4,2,3,4,2,3,2,19,12,31,11,4,14,35.4838709677419,12.9032258064516,38.7096774193548,61.2903225806452,0.368421052631579,2022-06-14,786,5,"A","Ymaze","Y057","I","F","I-F","2",NA,"keep","keep"
"Y057_3",10,3,2,3,4,2,4,15,20,25,45,25,4,14,55.5555555555556,8.88888888888889,55.5555555555556,44.4444444444444,-0.25,2022-06-14,787,5,"A","Ymaze","Y057","I","F","I-F","3",NA,"keep","keep"
"Y057_4",12,2,0,2,3,0,3,5,18,11,29,17,0,10,58.6206896551724,0,37.9310344827586,62.0689655172414,0.388888888888889,2022-06-14,788,5,"A","Ymaze","Y057","I","F","I-F","4",NA,"keep","keep"
"Y057_5",0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,33.3333333333333,66.6666666666667,33.3333333333333,-1,2022-06-14,789,5,"A","Ymaze","Y057","I","F","I-F","5",NA,"keep","keep"
"Y057_6",34,15,10,13,16,8,14,18,74,56,130,52,18,58,40,13.8461538461538,43.0769230769231,56.9230769230769,0.243243243243243,2022-06-14,790,5,"A","Ymaze","Y057","I","F","I-F","6",NA,"keep","keep"
"Y057_7",24,14,6,17,14,9,18,64,62,106,168,88,15,63,52.3809523809524,8.92857142857143,63.0952380952381,36.9047619047619,-0.709677419354839,2022-06-14,791,5,"A","Ymaze","Y057","I","F","I-F","7",NA,"keep","keep"
"Y057_8",0,0,0,1,0,1,0,0,1,3,4,0,1,1,0,25,75,25,-2,2022-06-14,792,5,"A","Ymaze","Y057","GM","F","GM-F","8",NA,"keep","keep"
"Y057_9",1,1,0,1,1,0,2,0,4,4,8,1,0,5,12.5,0,50,50,0,2022-06-14,793,5,"A","Ymaze","Y057","GM","F","GM-F","9",NA,"keep","keep"
"Y058_11",0,0,2,1,1,2,1,0,5,4,9,0,4,3,0,44.4444444444444,44.4444444444444,55.5555555555556,0.2,2022-06-14,809,5,"A","Ymaze","Y058","I","M","I-M","11",NA,"keep","keep"
"Y058_12",1,1,1,0,0,1,0,0,4,2,6,1,2,1,16.6666666666667,33.3333333333333,33.3333333333333,66.6666666666667,0.5,2022-06-14,810,5,"A","Ymaze","Y058","I","M","I-M","12",NA,"keep","keep"
"Y058_13",10,4,4,7,5,7,8,21,27,41,68,31,11,24,45.5882352941176,16.1764705882353,60.2941176470588,39.7058823529412,-0.518518518518519,2022-06-14,811,5,"A","Ymaze","Y058","I","M","I-M","13",NA,"keep","keep"
"Y058_4",0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,33.3333333333333,66.6666666666667,33.3333333333333,-1,2022-06-14,802,5,"A","Ymaze","Y058","GM","F","GM-F","4",NA,"keep","keep"
"Y058_6",0,0,0,1,0,1,1,0,2,3,5,0,1,2,0,20,60,40,-0.5,2022-06-14,804,5,"A","Ymaze","Y058","GM","F","GM-F","6",NA,"keep","keep"
"Y058_7",1,1,0,1,0,0,0,0,3,2,5,1,0,2,20,0,40,60,0.333333333333333,2022-06-14,805,5,"A","Ymaze","Y058","GM","F","GM-F","7",NA,"keep","keep"
"Y058_8",53,14,15,13,14,14,13,17,96,59,155,70,29,54,45.1612903225806,18.7096774193548,38.0645161290323,61.9354838709677,0.385416666666667,2022-06-14,806,5,"A","Ymaze","Y058","I","M","I-M","8",NA,"keep","keep"
"Y058_9",3,2,4,0,3,2,1,3,11,9,20,6,6,6,30,30,45,55,0.181818181818182,2022-06-14,807,5,"A","Ymaze","Y058","I","M","I-M","9",NA,"keep","keep"
"Y059_1",37,22,10,16,23,4,17,43,87,87,174,80,14,78,45.9770114942529,8.04597701149425,50,50,0,2022-06-14,813,5,"A","Ymaze","Y059","GS","M","GS-M","1",NA,"keep","keep"
"Y059_10",35,13,6,11,13,5,12,22,66,53,119,57,11,49,47.8991596638655,9.2436974789916,44.5378151260504,55.4621848739496,0.196969696969697,2022-06-14,822,5,"A","Ymaze","Y059","GM","M","GM-F","10",NA,"keep","keep"
"Y059_11",5,3,0,6,2,3,5,16,14,28,42,21,3,16,50,7.14285714285714,66.6666666666667,33.3333333333333,-1,2022-06-14,823,5,"A","Ymaze","Y059","GM","M","GM-F","11",NA,"keep","keep"
"Y059_12",0,1,3,2,1,3,2,0,7,7,14,0,6,6,0,42.8571428571429,50,50,0,2022-06-14,824,5,"A","Ymaze","Y059","GM","M","GM-F","12",NA,"keep","keep"
"Y059_14",9,7,3,5,8,1,6,36,26,51,77,45,4,26,58.4415584415584,5.19480519480519,66.2337662337662,33.7662337662338,-0.961538461538461,2022-06-14,826,5,"A","Ymaze","Y059","GM","M","GM-F","14",NA,"keep","keep"
"Y059_2",4,4,1,7,4,3,7,10,17,25,42,14,4,22,33.3333333333333,9.52380952380952,59.5238095238095,40.4761904761905,-0.470588235294118,2022-06-14,814,5,"A","Ymaze","Y059","GS","M","GS-M","2",NA,"keep","keep"
"Y059_3",8,2,1,3,3,2,4,5,16,14,30,13,3,12,43.3333333333333,10,46.6666666666667,53.3333333333333,0.125,2022-06-14,815,5,"A","Ymaze","Y059","GS","M","GS-M","3",NA,"keep","keep"
"Y059_4",1,3,0,6,2,3,6,71,11,83,94,72,3,17,76.5957446808511,3.19148936170213,88.2978723404255,11.7021276595745,-6.54545454545455,2022-06-14,816,5,"A","Ymaze","Y059","GS","M","GS-M","4",NA,"keep","keep"
"Y059_5",28,10,7,9,11,6,10,28,56,55,111,56,13,40,50.4504504504505,11.7117117117117,49.5495495495495,50.4504504504505,0.0178571428571429,2022-06-14,817,5,"A","Ymaze","Y059","GS","M","GS-M","5",NA,"keep","keep"
"Y059_6",79,24,15,15,24,6,16,29,134,76,210,108,21,79,51.4285714285714,10,36.1904761904762,63.8095238095238,0.432835820895522,2022-06-14,818,5,"A","Ymaze","Y059","GS","M","GS-M","6",NA,"keep","keep"
"Y059_7",15,0,0,0,1,0,1,1,17,3,20,16,0,2,80,0,15,85,0.823529411764706,2022-06-14,819,5,"A","Ymaze","Y059","GS","M","GS-M","7",NA,"keep","keep"
"Y059_9",38,13,7,8,13,2,9,25,67,50,117,63,9,43,53.8461538461538,7.69230769230769,42.7350427350427,57.2649572649573,0.253731343283582,2022-06-14,821,5,"A","Ymaze","Y059","GM","M","GM-F","9",NA,"keep","keep"
"Y060_1",0,0,1,1,0,1,0,0,2,3,5,0,2,1,0,40,60,40,-0.5,2022-06-14,827,5,"A","Ymaze","Y060","GS","F","GS-F","1",NA,"keep","keep"
"Y060_14",0,0,0,1,0,1,1,1,1,5,6,1,1,2,16.6666666666667,16.6666666666667,83.3333333333333,16.6666666666667,-4,2022-06-14,840,5,"A","Ymaze","Y060","I","F","I-F","14",NA,"keep","keep"
"Y060_2",0,0,1,0,0,0,0,0,2,1,3,0,1,0,0,33.3333333333333,33.3333333333333,66.6666666666667,0.5,2022-06-14,828,5,"A","Ymaze","Y060","GS","F","GS-F","2",NA,"keep","keep"
"Y060_4",0,0,0,0,1,0,0,0,2,1,3,0,0,1,0,0,33.3333333333333,66.6666666666667,0.5,2022-06-14,830,5,"A","Ymaze","Y060","GS","F","GS-F","4",NA,"keep","keep"
"Y060_5",0,0,0,0,0,1,0,0,1,2,3,0,1,0,0,33.3333333333333,66.6666666666667,33.3333333333333,-1,2022-06-14,831,5,"A","Ymaze","Y060","GS","F","GS-F","5",NA,"keep","keep"
"Y060_6",0,0,0,1,0,1,0,0,1,3,4,0,1,1,0,25,75,25,-2,2022-06-14,832,5,"A","Ymaze","Y060","GS","F","GS-F","6",NA,"keep","keep"
"Y061_10",7,5,1,11,5,7,10,18,24,42,66,25,8,31,37.8787878787879,12.1212121212121,63.6363636363636,36.3636363636364,-0.75,2022-06-16,850,6,"M","Ymaze","Y061","GS","M","GS-M","10",NA,"keep","keep"
"Y061_11",0,2,2,4,2,4,5,2,9,14,23,2,6,13,8.69565217391304,26.0869565217391,60.8695652173913,39.1304347826087,-0.555555555555556,2022-06-16,851,6,"M","Ymaze","Y061","GS","M","GS-M","11",NA,"keep","keep"
"Y061_12",1,0,0,0,1,0,1,3,3,5,8,4,0,2,50,0,62.5,37.5,-0.666666666666667,2022-06-16,852,6,"M","Ymaze","Y061","GS","M","GS-M","12",NA,"keep","keep"
"Y061_13",1,1,1,1,2,0,1,0,6,3,9,1,1,5,11.1111111111111,11.1111111111111,33.3333333333333,66.6666666666667,0.5,2022-06-16,853,6,"M","Ymaze","Y061","GS","M","GS-M","13",NA,"keep","keep"
"Y061_14",10,3,1,2,3,0,2,5,17,11,28,15,1,10,53.5714285714286,3.57142857142857,39.2857142857143,60.7142857142857,0.352941176470588,2022-06-16,854,6,"M","Ymaze","Y061","GS","M","GS-M","14",NA,"keep","keep"
"Y061_8",1,1,0,1,1,0,0,7,3,10,13,8,0,3,61.5384615384615,0,76.9230769230769,23.0769230769231,-2.33333333333333,2022-06-16,848,6,"M","Ymaze","Y061","GS","M","GS-M","8",NA,"keep","keep"
"Y061_9",8,5,5,2,4,2,1,4,20,13,33,12,7,12,36.3636363636364,21.2121212121212,39.3939393939394,60.6060606060606,0.35,2022-06-16,849,6,"M","Ymaze","Y061","GS","M","GS-M","9",NA,"keep","keep"
"Y062_1",5,8,6,8,8,6,7,16,27,39,66,21,12,31,31.8181818181818,18.1818181818182,59.0909090909091,40.9090909090909,-0.444444444444444,2022-06-16,855,6,"M","Ymaze","Y062","GM","M","GM-M","1",NA,"keep","keep"
"Y062_10",56,14,9,7,15,2,8,10,88,35,123,66,11,44,53.6585365853659,8.94308943089431,28.4552845528455,71.5447154471545,0.602272727272727,2022-06-16,864,6,"M","Ymaze","Y062","I","F","I-F","10",NA,"keep","keep"
"Y062_11",10,1,1,0,2,0,0,0,14,2,16,10,1,3,62.5,6.25,12.5,87.5,0.857142857142857,2022-06-16,865,6,"M","Ymaze","Y062","I","F","I-F","11",NA,"keep","keep"
"Y062_12",13,5,3,3,5,1,2,2,24,12,36,15,4,15,41.6666666666667,11.1111111111111,33.3333333333333,66.6666666666667,0.5,2022-06-16,866,6,"M","Ymaze","Y062","I","F","I-F","12",NA,"keep","keep"
"Y062_13",0,0,0,0,0,0,0,9,0,11,11,9,0,0,81.8181818181818,0,100,0,-Inf,2022-06-16,867,6,"M","Ymaze","Y062","I","F","I-F","13",NA,"keep","keep"
"Y062_14",12,4,7,4,4,7,4,4,29,19,48,16,14,16,33.3333333333333,29.1666666666667,39.5833333333333,60.4166666666667,0.344827586206897,2022-06-16,868,6,"M","Ymaze","Y062","I","F","I-F","14",NA,"keep","keep"
"Y062_2",28,8,2,12,7,6,12,57,51,83,134,85,8,39,63.4328358208955,5.97014925373134,61.9402985074627,38.0597014925373,-0.627450980392157,2022-06-16,856,6,"M","Ymaze","Y062","GM","M","GM-M","2",NA,"keep","keep"
"Y062_3",13,8,1,8,8,1,8,49,32,66,98,62,2,32,63.265306122449,2.04081632653061,67.3469387755102,32.6530612244898,-1.0625,2022-06-16,857,6,"M","Ymaze","Y062","GM","M","GM-M","3",NA,"keep","keep"
"Y062_4",38,18,10,19,18,10,19,32,86,80,166,70,20,74,42.1686746987952,12.0481927710843,48.1927710843374,51.8072289156626,0.0697674418604651,2022-06-16,858,6,"M","Ymaze","Y062","GM","M","GM-M","4",NA,"keep","keep"
"Y062_5",3,7,9,8,7,10,7,9,27,35,62,12,19,29,19.3548387096774,30.6451612903226,56.4516129032258,43.5483870967742,-0.296296296296296,2022-06-16,859,6,"M","Ymaze","Y062","GM","M","GM-M","5",NA,"keep","keep"
"Y062_6",1,7,6,10,7,9,9,14,24,41,65,15,15,33,23.0769230769231,23.0769230769231,63.0769230769231,36.9230769230769,-0.708333333333333,2022-06-16,860,6,"M","Ymaze","Y062","GM","M","GM-M","6",NA,"keep","keep"
"Y062_7",1,5,2,4,4,1,3,66,12,76,88,67,3,16,76.1363636363636,3.40909090909091,86.3636363636364,13.6363636363636,-5.33333333333333,2022-06-16,861,6,"M","Ymaze","Y062","GM","M","GM-M","7",NA,"keep","keep"
"Y062_9",37,4,3,3,3,2,2,1,47,10,57,38,5,12,66.6666666666667,8.7719298245614,17.5438596491228,82.4561403508772,0.787234042553192,2022-06-16,863,6,"M","Ymaze","Y062","I","F","I-F","9",NA,"keep","keep"
"Y063_1",0,1,3,2,2,4,3,12,8,21,29,12,7,8,41.3793103448276,24.1379310344828,72.4137931034483,27.5862068965517,-1.625,2022-06-16,869,6,"M","Ymaze","Y063","I","M","I-M","1",NA,"keep","keep"
"Y063_10",0,1,1,1,0,1,0,0,3,3,6,0,2,2,0,33.3333333333333,50,50,0,2022-06-16,878,6,"M","Ymaze","Y063","GS","F","GS-F","10",NA,"keep","keep"
"Y063_11",0,0,1,1,0,1,1,3,3,6,9,3,2,2,33.3333333333333,22.2222222222222,66.6666666666667,33.3333333333333,-1,2022-06-16,879,6,"M","Ymaze","Y063","GS","F","GS-F","11",NA,"keep","keep"
"Y063_13",9,5,5,2,5,2,3,15,22,26,48,24,7,15,50,14.5833333333333,54.1666666666667,45.8333333333333,-0.181818181818182,2022-06-16,881,6,"M","Ymaze","Y063","GS","F","GS-F","13",NA,"keep","keep"
"Y063_14",1,4,4,2,3,3,2,4,12,13,25,5,7,11,20,28,52,48,-0.0833333333333333,2022-06-16,882,6,"M","Ymaze","Y063","GS","F","GS-F","14",NA,"keep","keep"
"Y063_15",28,40,126,32,40,118,33,21,227,213,440,49,244,145,11.1363636363636,55.4545454545455,48.4090909090909,51.5909090909091,0.0616740088105727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Y063_2",3,3,3,2,3,3,3,1,12,11,23,4,6,11,17.3913043478261,26.0869565217391,47.8260869565217,52.1739130434783,0.0833333333333334,2022-06-16,870,6,"M","Ymaze","Y063","I","M","I-M","2",NA,"keep","keep"
"Y063_4",20,5,2,5,6,2,6,8,34,22,56,28,4,22,50,7.14285714285714,39.2857142857143,60.7142857142857,0.352941176470588,2022-06-16,872,6,"M","Ymaze","Y063","I","M","I-M","4",NA,"keep","keep"
"Y063_5",5,10,4,6,9,1,6,19,26,36,62,24,5,31,38.7096774193548,8.06451612903226,58.0645161290323,41.9354838709677,-0.384615384615385,2022-06-16,873,6,"M","Ymaze","Y063","I","M","I-M","5",NA,"keep","keep"
